match_id,side,team,role,number,player,captain,coach
3839579,home,WAC Amat.,starter,08,Michael Leon Schweiger,True,Nemanja Rnic
3839579,home,WAC Amat.,starter,10,Danny Krause,False,Nemanja Rnic
3839579,home,WAC Amat.,starter,11,Van-Alessandro Nguyen Skyriotis,False,Nemanja Rnic
3839579,home,WAC Amat.,starter,13,Kyrylo Romaniuk,False,Nemanja Rnic
3839579,home,WAC Amat.,starter,17,Armin Durakovic,False,Nemanja Rnic
3839579,home,WAC Amat.,starter,18,Bohdan Romaniuk,False,Nemanja Rnic
3839579,home,WAC Amat.,starter,27,Nico Six,False,Nemanja Rnic
3839579,home,WAC Amat.,starter,30,Godwin Agbevor,False,Nemanja Rnic
3839579,home,WAC Amat.,bench,32,Elias Müller,False,Nemanja Rnic
3839579,home,WAC Amat.,bench,15,Marcel Pejic,False,Nemanja Rnic
3839579,home,WAC Amat.,bench,19,Stefan Maierhofer,False,Nemanja Rnic
3839579,home,WAC Amat.,bench,25,Marvin Luca Antonitsch,False,Nemanja Rnic
3839579,home,WAC Amat.,bench,28,Niklas Ramsbacher,False,Nemanja Rnic
3839579,home,WAC Amat.,bench,29,Cüneyd Parlak,False,Nemanja Rnic
3839579,away,Treibach,starter,23,Patrick Christian Böck,True,Karl Schweighofer
3839579,away,Treibach,starter,03,Jonas Fürst,False,Karl Schweighofer
3839579,away,Treibach,starter,04,Manuel Tialler,False,Karl Schweighofer
3839579,away,Treibach,starter,06,Kiril Hristov Ristoskov,False,Karl Schweighofer
3839579,away,Treibach,starter,07,Lukas Maximilian Pippan,False,Karl Schweighofer
3839579,away,Treibach,starter,09,Marco Paul Pirker,False,Karl Schweighofer
3839579,away,Treibach,starter,12,Tristan Noel Stocklauser,False,Karl Schweighofer
3839579,away,Treibach,starter,16,Ognjen Gigovic,False,Karl Schweighofer
3839579,away,Treibach,starter,17,Thomas Pirker,False,Karl Schweighofer
3839579,away,Treibach,starter,24,Erik Kovac,False,Karl Schweighofer
3839579,away,Treibach,starter,27,Michael Novak,False,Karl Schweighofer
3839579,away,Treibach,bench,22,Alexander Jürgen Pöschl,False,Karl Schweighofer
3839579,away,Treibach,bench,05,Marius Leo Maierhofer,False,Karl Schweighofer
3839579,away,Treibach,bench,08,Nikolaos Kokkas,False,Karl Schweighofer
3839579,away,Treibach,bench,10,Fabio Markelic,False,Karl Schweighofer
3839579,away,Treibach,bench,11,Alexander Kerhe,False,Karl Schweighofer
3839579,away,Treibach,bench,25,Marco Pusnik,False,Karl Schweighofer
3839523,home,ASK Voitsberg,starter,01,Tomaz Stopajnik,False,David Preiss
3839523,home,ASK Voitsberg,starter,07,Paolo Jager,False,David Preiss
3839523,home,ASK Voitsberg,starter,08,Nino Pungarsek,False,David Preiss
3839523,home,ASK Voitsberg,starter,09,Fabian Schubert,False,David Preiss
3839523,home,ASK Voitsberg,starter,10,Philipp Zuna,False,David Preiss
3839523,home,ASK Voitsberg,starter,13,Andreas Pfingstner,True,David Preiss
3839523,home,ASK Voitsberg,starter,23,Luka Zivanovic,False,David Preiss
3839523,home,ASK Voitsberg,starter,37,Philipp Sick,False,David Preiss
3839523,home,ASK Voitsberg,starter,44,Andrej Stevanovic,False,David Preiss
3839523,home,ASK Voitsberg,starter,77,Tristan Brükk,False,David Preiss
3839523,home,ASK Voitsberg,starter,80,Maximilian Suppan,False,David Preiss
3839523,home,ASK Voitsberg,bench,31,Christian Michael Pöschl,False,David Preiss
3839523,home,ASK Voitsberg,bench,06,Daniel Lukas Saurer,False,David Preiss
3839523,home,ASK Voitsberg,bench,15,Martin Krienzer,False,David Preiss
3839523,home,ASK Voitsberg,bench,30,Daniel Goriupp,False,David Preiss
3839523,home,ASK Voitsberg,bench,46,Jonas Gmeindl,False,David Preiss
3839523,home,ASK Voitsberg,bench,55,Lukas Parger,False,David Preiss
3839523,away,St. Anna / A.,starter,99,Simon Georg Donner,False,Hannes Höller
3839523,away,St. Anna / A.,starter,04,Jure Petric,False,Hannes Höller
3839523,away,St. Anna / A.,starter,07,Luka Maric,False,Hannes Höller
3839523,away,St. Anna / A.,starter,10,Christoph Kobald,True,Hannes Höller
3839523,away,St. Anna / A.,starter,15,Leon Sres,False,Hannes Höller
3839523,away,St. Anna / A.,starter,18,Max Höller,False,Hannes Höller
3839523,away,St. Anna / A.,starter,24,Andre Kerman,False,Hannes Höller
3839523,away,St. Anna / A.,starter,26,Marcel Treitler,False,Hannes Höller
3839523,away,St. Anna / A.,starter,27,Angelo Timotej Rec,False,Hannes Höller
3839523,away,St. Anna / A.,starter,77,Maksimiljan Zorman,False,Hannes Höller
3839523,away,St. Anna / A.,starter,80,Marc Kögl,False,Hannes Höller
3839523,away,St. Anna / A.,bench,01,Fabian Schober-Müller,False,Hannes Höller
3839523,away,St. Anna / A.,bench,03,Tobias Frankl,False,Hannes Höller
3839523,away,St. Anna / A.,bench,11,Eldin Sehic,False,Hannes Höller
3839523,away,St. Anna / A.,bench,16,Felix Hoger,False,Hannes Höller
3839523,away,St. Anna / A.,bench,17,Nico Fabiani,False,Hannes Höller
3839523,away,St. Anna / A.,bench,21,Sebastjan Slak,False,Hannes Höller
3839572,home,DSC Wonisch Installationen,starter,31,Jonas Veit,False,Patrick Haring
3839572,home,DSC Wonisch Installationen,starter,04,Claudio Lipp,True,Patrick Haring
3839572,home,DSC Wonisch Installationen,starter,06,Christian Degen,False,Patrick Haring
3839572,home,DSC Wonisch Installationen,starter,08,Daniel Schroll,False,Patrick Haring
3839572,home,DSC Wonisch Installationen,starter,09,Jakob Hack,False,Patrick Haring
3839572,home,DSC Wonisch Installationen,starter,10,Jure Grubelnik,False,Patrick Haring
3839572,home,DSC Wonisch Installationen,starter,16,Andreas Fuchs,False,Patrick Haring
3839572,home,DSC Wonisch Installationen,starter,17,Anto Jelec,False,Patrick Haring
3839572,home,DSC Wonisch Installationen,starter,19,Marco Fuchshofer,False,Patrick Haring
3839572,home,DSC Wonisch Installationen,starter,22,Jakob Mesaric,False,Patrick Haring
3839572,home,DSC Wonisch Installationen,starter,77,Jan Heuserer,False,Patrick Haring
3839572,home,DSC Wonisch Installationen,bench,01,Christoph Leitinger,False,Patrick Haring
3839572,home,DSC Wonisch Installationen,bench,03,Elias Rumpf,False,Patrick Haring
3839572,home,DSC Wonisch Installationen,bench,07,Eroll Sabanaj,False,Patrick Haring
3839572,home,DSC Wonisch Installationen,bench,11,Haris Hrustan,False,Patrick Haring
3839572,home,DSC Wonisch Installationen,bench,15,Tobias Revelant,False,Patrick Haring
3839572,home,DSC Wonisch Installationen,bench,21,Max Rauter,False,Patrick Haring
3839572,away,SPG Wallern / St. Marienk./P KM,starter,01,Patrick Moser,False,Horst Haidacher
3839572,away,SPG Wallern / St. Marienk./P KM,starter,03,Erwin Softic,False,Horst Haidacher
3839572,away,SPG Wallern / St. Marienk./P KM,starter,06,Jakob Karlinger,True,Horst Haidacher
3839572,away,SPG Wallern / St. Marienk./P KM,starter,08,Alexander Dallhammer,False,Horst Haidacher
3839572,away,SPG Wallern / St. Marienk./P KM,starter,09,Michael Wild,False,Horst Haidacher
3839572,away,SPG Wallern / St. Marienk./P KM,starter,10,Dejan Misic,False,Horst Haidacher
3839572,away,SPG Wallern / St. Marienk./P KM,starter,12,Emmanuel Acheampong,False,Horst Haidacher
3839572,away,SPG Wallern / St. Marienk./P KM,starter,14,Daniel Steinmayr,False,Horst Haidacher
3839572,away,SPG Wallern / St. Marienk./P KM,starter,16,Mateo Kvesa,False,Horst Haidacher
3839572,away,SPG Wallern / St. Marienk./P KM,starter,19,Philipp Huspek,False,Horst Haidacher
3839572,away,SPG Wallern / St. Marienk./P KM,starter,30,Hannes Huber,False,Horst Haidacher
3839572,away,SPG Wallern / St. Marienk./P KM,bench,22,Lorenz Stadler,False,Horst Haidacher
3839572,away,SPG Wallern / St. Marienk./P KM,bench,11,Eduard Josef Haas,False,Horst Haidacher
3839572,away,SPG Wallern / St. Marienk./P KM,bench,15,Tobias Riedler,False,Horst Haidacher
3839572,away,SPG Wallern / St. Marienk./P KM,bench,23,Maximilian Straif,False,Horst Haidacher
3839572,away,SPG Wallern / St. Marienk./P KM,bench,27,Elias Zaki,False,Horst Haidacher
3839572,away,SPG Wallern / St. Marienk./P KM,bench,32,Lukas Schindler,False,Horst Haidacher
3839469,home,Gleisdorf 09,starter,30,Tomislav Lipovac,False,Marko Kovacevic
3839469,home,Gleisdorf 09,starter,03,Luca Christian Puster,False,Marko Kovacevic
3839469,home,Gleisdorf 09,starter,07,Alexander Kager,False,Marko Kovacevic
3839469,home,Gleisdorf 09,starter,08,Felix Schlemmer,True,Marko Kovacevic
3839469,home,Gleisdorf 09,starter,09,Lejs Plicanic,False,Marko Kovacevic
3839469,home,Gleisdorf 09,starter,15,Boris Planeta,False,Marko Kovacevic
3839469,home,Gleisdorf 09,starter,18,Leon Wlattnig,False,Marko Kovacevic
3839469,home,Gleisdorf 09,starter,22,Patrick Schroll,False,Marko Kovacevic
3839469,home,Gleisdorf 09,starter,24,Fabian Lenhart,False,Marko Kovacevic
3839469,home,Gleisdorf 09,starter,27,Libor Bobcik,False,Marko Kovacevic
3839469,home,Gleisdorf 09,starter,40,Niko Johann Lieber,False,Marko Kovacevic
3839469,home,Gleisdorf 09,bench,01,Matko Horvat,False,Marko Kovacevic
3839469,home,Gleisdorf 09,bench,05,Tobias Schöggl,False,Marko Kovacevic
3839469,home,Gleisdorf 09,bench,06,Timo Metzner,False,Marko Kovacevic
3839469,home,Gleisdorf 09,bench,10,Michael Loder,False,Marko Kovacevic
3839469,home,Gleisdorf 09,bench,12,Andre Dirnberger,False,Marko Kovacevic
3839469,home,Gleisdorf 09,bench,29,Christian Berger,False,Marko Kovacevic
3839469,away,Union Raiffeisen Gurten,starter,01,Elias Jagereder,False,Peter Madritsch
3839469,away,Union Raiffeisen Gurten,starter,04,Thomas Reiter,True,Peter Madritsch
3839469,away,Union Raiffeisen Gurten,starter,05,Tobias Schott,False,Peter Madritsch
3839469,away,Union Raiffeisen Gurten,starter,06,Dominic Bauer,False,Peter Madritsch
3839469,away,Union Raiffeisen Gurten,starter,08,Felix Sickinger,False,Peter Madritsch
3839469,away,Union Raiffeisen Gurten,starter,11,Fabian Wimmleitner,False,Peter Madritsch
3839469,away,Union Raiffeisen Gurten,starter,17,Michael Oberwinkler,False,Peter Madritsch
3839469,away,Union Raiffeisen Gurten,starter,18,Simon Schnaitter,False,Peter Madritsch
3839469,away,Union Raiffeisen Gurten,starter,20,Felix Seiwald,False,Peter Madritsch
3839469,away,Union Raiffeisen Gurten,starter,24,Thomas Burghuber,False,Peter Madritsch
3839469,away,Union Raiffeisen Gurten,starter,44,Niklas Sickinger,False,Peter Madritsch
3839469,away,Union Raiffeisen Gurten,bench,34,Simon Holzer,False,Peter Madritsch
3839469,away,Union Raiffeisen Gurten,bench,03,Tobias Hofbauer,False,Peter Madritsch
3839469,away,Union Raiffeisen Gurten,bench,09,Ermal Krasniqi,False,Peter Madritsch
3839469,away,Union Raiffeisen Gurten,bench,14,Florian Schütz,False,Peter Madritsch
3839469,away,Union Raiffeisen Gurten,bench,29,Xaver Bernauer,False,Peter Madritsch
3839469,away,Union Raiffeisen Gurten,bench,47,Felix Ratzinger,False,Peter Madritsch
3839617,home,SPG LASK Amateure OÖ Amat.,starter,01,Carlo Jurak,False,"Andreas Wieland , MA"
3839617,home,SPG LASK Amateure OÖ Amat.,starter,03,Cheikne Kebe,False,"Andreas Wieland , MA"
3839617,home,SPG LASK Amateure OÖ Amat.,starter,07,Filip Perovic,False,"Andreas Wieland , MA"
3839617,home,SPG LASK Amateure OÖ Amat.,starter,08,Gabriel Zirngast,True,"Andreas Wieland , MA"
3839617,home,SPG LASK Amateure OÖ Amat.,starter,15,Mohamed Sanogo,False,"Andreas Wieland , MA"
3839617,home,SPG LASK Amateure OÖ Amat.,starter,16,Vincent Jonah Augustus,False,"Andreas Wieland , MA"
3839617,home,SPG LASK Amateure OÖ Amat.,starter,17,Armin Midzic,False,"Andreas Wieland , MA"
3839617,home,SPG LASK Amateure OÖ Amat.,starter,20,Tryphose Aime Queyre Tchicamboud,False,"Andreas Wieland , MA"
3839617,home,SPG LASK Amateure OÖ Amat.,starter,21,Alpha Kassaynabo Balde,False,"Andreas Wieland , MA"
3839617,home,SPG LASK Amateure OÖ Amat.,starter,37,Wesley Danso Agyekum Frimpong,False,"Andreas Wieland , MA"
3839617,home,SPG LASK Amateure OÖ Amat.,starter,42,Nael Mamadou Lamine Kane,False,"Andreas Wieland , MA"
3839617,home,SPG LASK Amateure OÖ Amat.,bench,31,Moritz Schrenk,False,"Andreas Wieland , MA"
3839617,home,SPG LASK Amateure OÖ Amat.,bench,02,Kaden Bauer De Jarnette,False,"Andreas Wieland , MA"
3839617,home,SPG LASK Amateure OÖ Amat.,bench,11,Tarik Brkic,False,"Andreas Wieland , MA"
3839617,home,SPG LASK Amateure OÖ Amat.,bench,19,Serigne Fall,False,"Andreas Wieland , MA"
3839617,home,SPG LASK Amateure OÖ Amat.,bench,47,Jakob Wanker,False,"Andreas Wieland , MA"
3839617,home,SPG LASK Amateure OÖ Amat.,bench,95,Sölvi Snaer Asgeirsson,False,"Andreas Wieland , MA"
3839617,away,Velden,starter,31,Alexander Kofler,False,"Marcel Günther Kuster , BSc"
3839617,away,Velden,starter,03,Marlon Louis Winter,False,"Marcel Günther Kuster , BSc"
3839617,away,Velden,starter,06,Florian Schaller,False,"Marcel Günther Kuster , BSc"
3839617,away,Velden,starter,07,Mario Kröpfl,False,"Marcel Günther Kuster , BSc"
3839617,away,Velden,starter,08,Fabian Kopeinig,True,"Marcel Günther Kuster , BSc"
3839617,away,Velden,starter,09,Tom Zurga,False,"Marcel Günther Kuster , BSc"
3839617,away,Velden,starter,10,Lukas Lausegger,False,"Marcel Günther Kuster , BSc"
3839617,away,Velden,starter,14,Thorsten Mahrer,False,"Marcel Günther Kuster , BSc"
3839617,away,Velden,starter,20,Alessandro Kiko,False,"Marcel Günther Kuster , BSc"
3839617,away,Velden,starter,24,Alexander Kurz,False,"Marcel Günther Kuster , BSc"
3839617,away,Velden,starter,25,Lukas Lorinson,False,"Marcel Günther Kuster , BSc"
3839617,away,Velden,bench,01,Michael Fasching,False,"Marcel Günther Kuster , BSc"
3839617,away,Velden,bench,13,Jonas Peter Jochum,False,"Marcel Günther Kuster , BSc"
3839617,away,Velden,bench,18,Nicolas Manuel Modritz,False,"Marcel Günther Kuster , BSc"
3839617,away,Velden,bench,19,Manuel Thomas Guggenberger,False,"Marcel Günther Kuster , BSc"
3839617,away,Velden,bench,26,Luka Nemet,False,"Marcel Günther Kuster , BSc"
3839617,away,Velden,bench,99,Luca Alexander Pollanz,False,"Marcel Günther Kuster , BSc"
3839524,home,SV Licht - Loidl Lafnitz,starter,34,Leonhard Gabbichler,False,Marco Wimmer
3839524,home,SV Licht - Loidl Lafnitz,starter,04,Jakob Geister,False,Marco Wimmer
3839524,home,SV Licht - Loidl Lafnitz,starter,07,Michael John Lema,False,Marco Wimmer
3839524,home,SV Licht - Loidl Lafnitz,starter,08,Martin Coello Carrera,False,Marco Wimmer
3839524,home,SV Licht - Loidl Lafnitz,starter,10,Bajram Syla,True,Marco Wimmer
3839524,home,SV Licht - Loidl Lafnitz,starter,11,Hamza Samardzic,False,Marco Wimmer
3839524,home,SV Licht - Loidl Lafnitz,starter,14,Gabriel Hornyák,False,Marco Wimmer
3839524,home,SV Licht - Loidl Lafnitz,starter,17,Angelo Nenadic,False,Marco Wimmer
3839524,home,SV Licht - Loidl Lafnitz,starter,18,Daniel Markl,False,Marco Wimmer
3839524,home,SV Licht - Loidl Lafnitz,starter,19,David Zulj,False,Marco Wimmer
3839524,home,SV Licht - Loidl Lafnitz,starter,21,Dominik Velecky,False,Marco Wimmer
3839524,home,SV Licht - Loidl Lafnitz,bench,31,Bernd Aineter,False,Marco Wimmer
3839524,home,SV Licht - Loidl Lafnitz,bench,09,Valentin Akrap,False,Marco Wimmer
3839524,home,SV Licht - Loidl Lafnitz,bench,16,Mario Gintsberger,False,Marco Wimmer
3839524,home,SV Licht - Loidl Lafnitz,bench,20,Maro Vrdoljak,False,Marco Wimmer
3839524,home,SV Licht - Loidl Lafnitz,bench,27,Huba Homann,False,Marco Wimmer
3839524,home,SV Licht - Loidl Lafnitz,bench,30,Lorenz Maurer,False,Marco Wimmer
3839524,away,ASKÖ Oedt,starter,01,Filip Dmitrovic,False,Johann Kleer
3839524,away,ASKÖ Oedt,starter,04,Adi Mehremic,False,Johann Kleer
3839524,away,ASKÖ Oedt,starter,11,Gasper Koritnik,False,Johann Kleer
3839524,away,ASKÖ Oedt,starter,14,Arne Ammerer,False,Johann Kleer
3839524,away,ASKÖ Oedt,starter,15,Jonathan Ndubisi Alukwu,False,Johann Kleer
3839524,away,ASKÖ Oedt,starter,17,Simon Gasperlmair,False,Johann Kleer
3839524,away,ASKÖ Oedt,starter,18,Bünyami̇n Cesur Karatas,True,Johann Kleer
3839524,away,ASKÖ Oedt,starter,19,Toni Barisic,False,Johann Kleer
3839524,away,ASKÖ Oedt,starter,22,Jonas Rossdorfer,False,Johann Kleer
3839524,away,ASKÖ Oedt,starter,23,Lukas Tursch,False,Johann Kleer
3839524,away,ASKÖ Oedt,starter,25,Belmin Cirkic,False,Johann Kleer
3839524,away,ASKÖ Oedt,bench,33,Sadin Hamzic,False,Johann Kleer
3839524,away,ASKÖ Oedt,bench,06,Sebastian Leitner,False,Johann Kleer
3839524,away,ASKÖ Oedt,bench,08,Adamson Sharafa,False,Johann Kleer
3839524,away,ASKÖ Oedt,bench,10,Salko Mujanovic,False,Johann Kleer
3839524,away,ASKÖ Oedt,bench,21,Sam Schutti,False,Johann Kleer
3839524,away,ASKÖ Oedt,bench,28,Nico Wiesinger,False,Johann Kleer
3839608,home,Weiz,starter,01,Enrico Temmel,False,Rainer Pein
3839608,home,Weiz,starter,04,Julian Tomka,False,Rainer Pein
3839608,home,Weiz,starter,06,Nico Pichler,False,Rainer Pein
3839608,home,Weiz,starter,10,Thomas Fink,False,Rainer Pein
3839608,home,Weiz,starter,11,Peter Kozissnik,False,Rainer Pein
3839608,home,Weiz,starter,12,Markus Stenzel,False,Rainer Pein
3839608,home,Weiz,starter,13,Martin Murg,False,Rainer Pein
3839608,home,Weiz,starter,14,Marvin Hernaus,False,Rainer Pein
3839608,home,Weiz,starter,15,Martin Tolic,False,Rainer Pein
3839608,home,Weiz,starter,17,Tine Pori,False,Rainer Pein
3839608,home,Weiz,starter,37,Lukas Strobl,True,Rainer Pein
3839608,home,Weiz,bench,31,Leonid Tafolli,False,Rainer Pein
3839608,home,Weiz,bench,07,Reality Arase Asemota,False,Rainer Pein
3839608,home,Weiz,bench,09,Robert Schmerleib,False,Rainer Pein
3839608,home,Weiz,bench,21,Sebastian Gabbichler,False,Rainer Pein
3839608,home,Weiz,bench,25,Ammar Sjekirica,False,Rainer Pein
3839608,home,Weiz,bench,28,Jonas Sander,False,Rainer Pein
3839608,away,Kalsdorf,starter,31,Florian Schögl,False,Mag. Jörg Schirgi
3839608,away,Kalsdorf,starter,03,Vedran Vrhovac,False,Mag. Jörg Schirgi
3839608,away,Kalsdorf,starter,04,Theodor Wlattnig,False,Mag. Jörg Schirgi
3839608,away,Kalsdorf,starter,06,Markus Farnleitner,False,Mag. Jörg Schirgi
3839608,away,Kalsdorf,starter,07,Niko Salika,False,Mag. Jörg Schirgi
3839608,away,Kalsdorf,starter,08,Silvio Pigac,False,Mag. Jörg Schirgi
3839608,away,Kalsdorf,starter,09,Thomas Hirschhofer,False,Mag. Jörg Schirgi
3839608,away,Kalsdorf,starter,10,Daniel Steinwender,False,Mag. Jörg Schirgi
3839608,away,Kalsdorf,starter,17,Christoph Urdl,False,Mag. Jörg Schirgi
3839608,away,Kalsdorf,starter,18,Luca Pichler,True,Mag. Jörg Schirgi
3839608,away,Kalsdorf,starter,22,Yanis Traun,False,Mag. Jörg Schirgi
3839608,away,Kalsdorf,bench,29,Nik Sturm,False,Mag. Jörg Schirgi
3839608,away,Kalsdorf,bench,05,Kristijan Ivancic,False,Mag. Jörg Schirgi
3839608,away,Kalsdorf,bench,11,Florian Weiler,False,Mag. Jörg Schirgi
3839608,away,Kalsdorf,bench,16,Florian Merovci,False,Mag. Jörg Schirgi
3839608,away,Kalsdorf,bench,20,Paul Anton Leopold Stark,False,Mag. Jörg Schirgi
3839608,away,Kalsdorf,bench,26,Noah Leitold,False,Mag. Jörg Schirgi
3851203,home,SC Stadtwerke Bruck / Mur 1921,starter,01,Marcel Kai Maierhofer,False,Dominik Leodolter
3851203,home,SC Stadtwerke Bruck / Mur 1921,starter,05,Jonas Thürschweller,False,Dominik Leodolter
3851203,home,SC Stadtwerke Bruck / Mur 1921,starter,07,Matthias Pagger,False,Dominik Leodolter
3851203,home,SC Stadtwerke Bruck / Mur 1921,starter,08,Gjergj Shabani,False,Dominik Leodolter
3851203,home,SC Stadtwerke Bruck / Mur 1921,starter,09,Lukas Tomic,False,Dominik Leodolter
3851203,home,SC Stadtwerke Bruck / Mur 1921,starter,10,Jakob Erlsbacher,True,Dominik Leodolter
3851203,home,SC Stadtwerke Bruck / Mur 1921,starter,17,Lorenz Reisinger,False,Dominik Leodolter
3851203,home,SC Stadtwerke Bruck / Mur 1921,starter,18,Dino Skvorc,False,Dominik Leodolter
3851203,home,SC Stadtwerke Bruck / Mur 1921,starter,19,Petar Paric,False,Dominik Leodolter
3851203,home,SC Stadtwerke Bruck / Mur 1921,starter,20,Jakob Pinitsch,False,Dominik Leodolter
3851203,home,SC Stadtwerke Bruck / Mur 1921,starter,22,Lukas Skrivanek,False,Dominik Leodolter
